orig_gene,proc_gene
clic1,clic1
ddah2,ddah2
cratb,cratb
FP074902.2,FP074902.2
FP074902.5,FP074902.5
FP074902.3,FP074902.3
ppt2,ppt2
dre-mir-219-3,dre-mir-219-3
FP074902.1,FP074902.1
FP074902.6,FP074902.6
slc39a7,slc39a7
FP067442.1,FP067442.1
cmtm8a,cmtm8a
dync1li1,dync1li1
cpne4b,cpne4b
mrpl3,mrpl3
ptpn23b,ptpn23b
cspg5b,cspg5b
smarcc1b,smarcc1b
ASTE1,ASTE1
wu:fc38h03,wufc38h03
wipf3,wipf3
tril,tril
creb5a,creb5a
jazf1a,jazf1a
tax1bp1a,tax1bp1a
hibadha,hibadha
evx1-1,evx1-1
hoxa13a,hoxa13a
CR382300.4,CR382300.4
hoxa11a,hoxa11a
hoxa9a,hoxa9a
CR382300.2,CR382300.2
hoxa4a,hoxa4a
hoxa5a,hoxa5a
CR382300.1,CR382300.1
hoxa1a,hoxa1a
npvf,npvf
osbpl3a,osbpl3a
gsdmea,gsdmea
mpp6b,mpp6b
npy,npy
znfl1c,znfl1c
fam221a,fam221a
ccdc126,ccdc126
tra2a,tra2a
si:ch211-155k24.9,sich211155k24.9
igf2bp3,igf2bp3
gpnmb,gpnmb
oxnad1,oxnad1
rftn1a,rftn1a
dazl,dazl
tbc1d5,tbc1d5
BX927400.1,BX927400.1
satb1a,satb1a
kcnh8,kcnh8
rab5aa,rab5aa
kat2b,kat2b
ngly1,ngly1
nutf2l,nutf2l
adnp2b,adnp2b
txnl4a,txnl4a
cndp2,cndp2
BX957344.1,BX957344.1
BX470117.1,BX470117.1
tshz1,tshz1
BX470238.1,BX470238.1
znf516,znf516
mbpa,mbpa
galr1a,galr1a
BX572622.2,BX572622.2
sall3b,sall3b
atp9b,atp9b
nfatc1,nfatc1
si:ch73-196l6.5,sich73196l6.5
slc52a2,slc52a2
zgc:109744,zgc109744
fbxl6,fbxl6
eppk1,eppk1
pleca,pleca
eif3eb,eif3eb
trhrb,trhrb
nudcd1,nudcd1
BX511206.1,BX511206.1
pkhd1l1,pkhd1l1
gdf6b,gdf6b
BX571825.5,BX571825.5
grb10a,grb10a
irgf1,irgf1
si:dkey-79i2.4,sidkey79i2.4
pimr80,pimr80
BX927216.1,BX927216.1
BX927234.1,BX927234.1
BX927234.2,BX927234.2
pimr88,pimr88
si:dkey-222b8.4,sidkey222b8.4
chtopa,chtopa
snapin,snapin
si:dkey-222b8.1-1,sidkey222b8.1-1
syt11a,syt11a
rit1,rit1
pex11b,pex11b
BX548249.1,BX548249.1
zgc:64022,zgc64022
thap7,thap7
prf1.2,prf1.2
prf1.7,prf1.7
BX547993.3,BX547993.3
prf1.7-1,prf1.7-1
s100v2,s100v2
sema4ab,sema4ab
si:dkey-81h8.1,sidkey81h8.1
thbs3b,thbs3b
mtx1b,mtx1b
txnipa,txnipa
polr3gla,polr3gla
BX530091.1,BX530091.1
si:dkeyp-92c9.4,sidkeyp92c9.4
si:dkeyp-92c9.2,sidkeyp92c9.2
myo1g,myo1g
si:dkey-154b15.1,sidkey154b15.1
BX927310.2,BX927310.2
BX927310.1,BX927310.1
si:ch211-195b13.1,sich211195b13.1
eya3,eya3
BX530721.1,BX530721.1
si:ch211-195b13.6,sich211195b13.6
xkr8.1,xkr8.1
xkr8.2,xkr8.2
CU915256.1,CU915256.1
xkr8.3,xkr8.3
CU915256.2,CU915256.2
ptp4a3a,ptp4a3a
CR855860.2,CR855860.2
si:ch211-239d6.2,sich211239d6.2
CR855860.1,CR855860.1
rims3,rims3
CR855860.3,CR855860.3
glcci1a,glcci1a
umad1,umad1
rpa3,rpa3
col28a1a,col28a1a
si:dkey-202e17.1,sidkey202e17.1
sdhaf3,sdhaf3
tac1,tac1
asns,asns
bloc1s4,bloc1s4
pard6gb,pard6gb
jarid2b,jarid2b
dtnbp1b,dtnbp1b
mylipa,mylipa
npr1a,npr1a
ints3,ints3
si:dkey-27c15.3,sidkey27c15.3
pdia8,pdia8
csnk2b,csnk2b
prrc2a,prrc2a
neu1,neu1
FP085398.2,FP085398.2
FP085398.1,FP085398.1
prrt1,prrt1
skiv2l,skiv2l
nelfe,nelfe
zbtb12.1,zbtb12.1
zbtb12.2,zbtb12.2
sacm1la,sacm1la
tnfa,tnfa
gabbr1b,gabbr1b
gtf2h4,gtf2h4
gtf2h4-1,gtf2h4-1
znrd1,znrd1
ddx39b,ddx39b
mgat1b,mgat1b
vars2,vars2
ppp1r11,ppp1r11
si:ch73-25f10.6,sich7325f10.6
FP101887.1,FP101887.1
atat1,atat1
si:ch211-152p11.4,sich211152p11.4
si:dkeyp-46h3.8,sidkeyp46h3.8
si:dkeyp-46h3.6,sidkeyp46h3.6
si:dkeyp-46h3.5,sidkeyp46h3.5
BX548075.3,BX548075.3
si:dkeyp-46h3.3,sidkeyp46h3.3
BX548075.1,BX548075.1
si:dkeyp-46h3.2,sidkeyp46h3.2
C19H5orf49,C19H5orf49
BX548075.2,BX548075.2
adcy2b,adcy2b
tent4a,tent4a
srd5a1,srd5a1
nsun2,nsun2
ube2ql1,ube2ql1
med10,med10
irx4b,irx4b
irx1b,irx1b
BX511306.1,BX511306.1
ndufs6,ndufs6
mrpl36,mrpl36
lpcat1,lpcat1
nrsn1l,nrsn1l
BX957317.2,BX957317.2
sox4a-1,sox4a-1
BX957317.1,BX957317.1
BX957317.3,BX957317.3
CR925763.1,CR925763.1
e2f3,e2f3
srfbp1,srfbp1
maco1a,maco1a
ldlrap1a,ldlrap1a
fndc5b,fndc5b
marcksl1b,marcksl1b
hdac1,hdac1
eif3i,eif3i
txlna,txlna
si:ch73-130a3.4,sich73130a3.4
kpna6,kpna6
BX547939.1,BX547939.1
khdrbs1b,khdrbs1b
tspan13b,tspan13b
agr2,agr2
ppp1r10,ppp1r10
mrps18b,mrps18b
abcf1,abcf1
si:ch211-215a10.4,sich211215a10.4
bag6l,bag6l
hpcal4,hpcal4
BX510301.3,BX510301.3
fam49al,fam49al
trit1,trit1
myclb,myclb
mfsd2ab,mfsd2ab
yars1,yars1
si:ch211-194e15.5,sich211194e15.5
BX927219.1,BX927219.1
sync,sync
rbbp4,rbbp4
bzw2,bzw2
ankmy2b,ankmy2b
sostdc1b,sostdc1b
BX465206.1,BX465206.1
meox2b,meox2b
arl4ab,arl4ab
scin,scin
tmem106bb,tmem106bb
pip4p2,pip4p2
necab1,necab1
tmem64,tmem64
gmnn,gmnn
tdp2b,tdp2b
acot13,acot13
C19H6orf62,C19H6orf62
ripor2,ripor2
si:dkeyp-120h9.1,sidkeyp120h9.1
stmn2b,stmn2b
hey1,hey1
si:dkeyp-34f6.4,sidkeyp34f6.4
zbtb10,zbtb10
tpd52,tpd52
znf704,znf704
pag1,pag1
mrpl53,mrpl53
fabp11a,fabp11a
fam8a1a,fam8a1a
atxn1a,atxn1a
CR382336.1,CR382336.1
gmpr,gmpr
fuca1.2,fuca1.2
fuca1.1,fuca1.1
zbtb8b,zbtb8b
heyl,heyl
zgc:91944,zgc91944
tmem54b,tmem54b
hpca,hpca
CR318628.1,CR318628.1
nt5c1aa,nt5c1aa
stk3,stk3
rida,rida
si:dkey-284p5.3,sidkey284p5.3
rpl30,rpl30
laptm4b,laptm4b
mtdha,mtdha
rrm2b,rrm2b
azin1b,azin1b
atp6v1c1b,atp6v1c1b
spire1a,spire1a
klhl38a,klhl38a
fam91a1,fam91a1
trib1,trib1
fam92a1,fam92a1
nkd3l,nkd3l
triqk,triqk
runx1t1,runx1t1
si:ch73-302o18.2,sich73302o18.2
otud6b,otud6b
pex1,pex1
elmo1,elmo1
rp9,rp9
si:dkey-184p18.2,sidkey184p18.2
poc1bl,poc1bl
galnt12,galnt12
si:ch211-9n13.3,sich2119n13.3
gabbr2,gabbr2
elp2,elp2
abitram,abitram
ctnnal1,ctnnal1
sla1a,sla1a
ccn4a,ccn4a
ndrg1a,ndrg1a
si:rp71-45k5.2,sirp7145k5.2
zgc:113424,zgc113424
wdyhv1,wdyhv1
zgc:91910,zgc91910
bmp8a,bmp8a
macf1a,macf1a
ndufs5,ndufs5
CR753876.1,CR753876.1
rnf19b,rnf19b
ak2,ak2
anln,anln
ptp4a2b,ptp4a2b
col8a2,col8a2
trappc3,trappc3
angpt2b,angpt2b
csmd2,csmd2
BX469885.1,BX469885.1
cx30.9,cx30.9
pef1,pef1
smim12,smim12
cx39.4,cx39.4
BX571837.1,BX571837.1
dlgap3,dlgap3
ilf2,ilf2
si:ch211-250g4.3,sich211250g4.3
thsd7aa,thsd7aa
nxph1,nxph1
phf14,phf14
smap2,smap2
col9a2,col9a2
BX276085.2,BX276085.2
col16a1,col16a1
adgrb2,adgrb2
CABZ01045414.1,CABZ01045414.1
CT737129.1,CT737129.1
CT583726.1,CT583726.1
BX957260.1,BX957260.1
sfpq,sfpq
zmym4,zmym4
si:ch211-173p18.3,sich211173p18.3
illr4,illr4
rbm48,rbm48
efcab1,efcab1
grnas,grnas
grn1,grn1
grn2,grn2
cdk6,cdk6
fam133b,fam133b
hepacam2,hepacam2
vps50,vps50
vps50-1,vps50-1
CT027724.1,CT027724.1
calcr,calcr
tfpi2,tfpi2
gngt1,gngt1
zgc:85777,zgc85777
bet1,bet1
si:ch211-120e1.7,sich211120e1.7
col1a2,col1a2
casd1,casd1
sgce,sgce
ppp1r9a,ppp1r9a
asb4,asb4
pdk4,pdk4
slc25a13,slc25a13
sem1,sem1
dlx6a,dlx6a
CU929240.1,CU929240.1
dlx5a,dlx5a
ago2,ago2
si:ch211-57n23.1,sich21157n23.1
chrac1,chrac1
crtc2,crtc2
si:ch211-57n23.4,sich21157n23.4
gatad2b,gatad2b
tinagl1,tinagl1
trioa,trioa
si:ch211-13c6.2,sich21113c6.2
nfyc,nfyc
kcnq4,kcnq4
CU896644.2,CU896644.2
CU896644.3,CU896644.3
CR936363.1,CR936363.1
CU896644.1,CU896644.1
jtb,jtb
si:ch211-191i18.4,sich211191i18.4
cart4,cart4
si:ch211-191i18.2,sich211191i18.2
anp32e,anp32e
BX571688.1,BX571688.1
plekho1a,plekho1a
vps45,vps45
zgc:153441,zgc153441
pogza,pogza
psmb4,psmb4
si:dkey-166k12.1,sidkey166k12.1
zgc:110239,zgc110239
BX950855.1,BX950855.1
zgc:123103,zgc123103
si:dkey-267n13.1,sidkey267n13.1
si:dkey-228a15.1,sidkey228a15.1
CR749752.1,CR749752.1
zgc:103438,zgc103438
sytl1,sytl1
fkbp9,fkbp9
crtap,crtap
susd5,susd5
fbxl2,fbxl2
clasp2,clasp2
ubp1,ubp1
BX324146.1,BX324146.1
pdcd6ip,pdcd6ip
arpp21,arpp21
dre-mir-128-2,dre-mir-128-2
cyhr1,cyhr1
dclk3,dclk3
fabp3,fabp3
CU207343.2,CU207343.2
zcchc17,zcchc17
snrnp40,snrnp40
nkain1,nkain1
CU207343.1,CU207343.1
pum1,pum1
CU207343.4,CU207343.4
CU207343.3,CU207343.3
eef1a1l1,eef1a1l1
CABZ01101996.1,CABZ01101996.1
gnrhr1,gnrhr1
ENSDARG00000113111,ENSDARG00000113111
laptm5,laptm5
matn1,matn1
sesn2,sesn2
yrk,yrk
BX649384.2,BX649384.2
ahdc1,ahdc1
BX649384.3,BX649384.3
wasf2,wasf2
gpr186,gpr186
cd164l2,cd164l2
si:ch211-199g17.2,sich211199g17.2
si:ch211-199g17.9,sich211199g17.9
fam83hb,fam83hb
si:ch211-193k19.2,sich211193k19.2
si:ch211-193k19.1,sich211193k19.1
cap1,cap1
ppt1,ppt1
si:ch1073-513e17.1,sich1073513e17.1
rpl11,rpl11
klhl43,klhl43
eloa,eloa
pithd1,pithd1
lypla2,lypla2
ankib1a,ankib1a
gatad1,gatad1
CR786578.2,CR786578.2
nkd3-1,nkd3-1
nkd3-2,nkd3-2
nkd3-3,nkd3-3
lrrc14b,lrrc14b
uqcrb,uqcrb
mterf3,mterf3
rad21b,rad21b
csmd3a-1,csmd3a-1
trps1,trps1
eif3hb,eif3hb
utp23,utp23
si:ch211-153f2.7,sich211153f2.7
si:ch211-153f2.3,sich211153f2.3
krit1,krit1
nup153,nup153
ptdss1b,ptdss1b
si:dkey-108k24.2,sidkey108k24.2
stmnd1,stmnd1
rbm24a,rbm24a
cap2,cap2
si:ch1073-228h2.2,sich1073228h2.2
vps28,vps28
mapk15,mapk15
grinaa,grinaa
rprd1a,rprd1a
slc30a8,slc30a8
med30,med30
CU856423.1,CU856423.1
ext1b,ext1b
SAMD12,SAMD12
abrab,abrab
angpt1,angpt1
AL953858.1,AL953858.1
si:ch211-229b6.1,sich211229b6.1
sdc2,sdc2
tpmt.1,tpmt.1
tpmt.2,tpmt.2
CU138512.1,CU138512.1
ext1c,ext1c
psmb2,psmb2
CU929178.1,CU929178.1
tfap2e,tfap2e
ncdn,ncdn
zgc:114119,zgc114119
CU695215.3,CU695215.3
grem1a-1,grem1a-1
scg5-1,scg5-1
actc1a-1,actc1a-1
rrm2-1,rrm2-1
CU695215.2,CU695215.2
CABZ01071972.1,CABZ01071972.1
cdca8,cdca8
c19h1orf109,c19h1orf109
ago4,ago4
CABZ01005379.1,CABZ01005379.1
CABZ01072848.1,CABZ01072848.1
ctnnb2,ctnnb2
zgc:158376,zgc158376
si:ch1073-205c8.5,sich1073205c8.5
CU929079.1,CU929079.1
UBE2M,UBE2M
kpnb1,kpnb1
CU929079.2,CU929079.2
csf3b,csf3b
psmd3,psmd3
zgc:85936,zgc85936
utp18,utp18
nme2b.2,nme2b.2
nme2b.1,nme2b.1
btr30,btr30
prdm1b,prdm1b
CU693379.1,CU693379.1
zgc:101785,zgc101785
si:ch73-359m17.11,sich73359m17.11
si:ch73-359m17.9,sich73359m17.9
si:ch73-359m17.7,sich73359m17.7
si:ch73-359m17.6,sich73359m17.6
si:ch73-359m17.5,sich73359m17.5
si:ch73-359m17.8,sich73359m17.8
sgo1,sgo1
rpl14,rpl14
abhd5b,abhd5b
si:ch73-359m17.2,sich73359m17.2
topaz1,topaz1
si:ch1073-376c22.1,sich1073376c22.1
cyp2y3,cyp2y3
cyp2y3-1,cyp2y3-1
AXL,AXL
bace1,bace1
apoa1b,apoa1b
BX640522.1,BX640522.1
limk1a,limk1a
BX640522.2,BX640522.2
nipsnap2,nipsnap2
psph,psph
CABZ01056628.1,CABZ01056628.1
CABZ01056629.1,CABZ01056629.1
med17,med17
CABZ01033206.1,CABZ01033206.1
CABZ01033205.1,CABZ01033205.1
mfrp,mfrp
si:ch1073-280e3.1,sich1073280e3.1
nudt8,nudt8
ftr86,ftr86
pcsk7,pcsk7
tagln,tagln
cbln18,cbln18
cbln20,cbln20
si:ch73-144d13.4,sich73144d13.4
si:ch73-144d13.5,sich73144d13.5
alox5b.3,alox5b.3
si:ch73-144d13.7,sich73144d13.7
si:ch211-210b2.1,sich211210b2.1
si:ch73-144d13.8,sich73144d13.8
znf1013,znf1013
si:ch211-210b2.4,sich211210b2.4
si:ch211-210b2.3,sich211210b2.3
si:ch211-210b2.2,sich211210b2.2
zgc:171901,zgc171901
zgc:174574,zgc174574
si:dkey-7i4.23,sidkey7i4.23
si:dkey-7i4.24,sidkey7i4.24
zgc:162936,zgc162936
si:dkey-7i4.21,sidkey7i4.21
znf1011,znf1011
znf1011-1,znf1011-1
si:dkey-7i4.19,sidkey7i4.19
im:7143333,im7143333
si:dkey-7i4.15,sidkey7i4.15
si:dkey-7i4.16,sidkey7i4.16
znf970,znf970
si:dkey-7i4.1,sidkey7i4.1
si:dkey-7i4.8,sidkey7i4.8
zgc:113294,zgc113294
si:dkey-7i4.7,sidkey7i4.7
si:dkey-7i4.14,sidkey7i4.14
zgc:174573,zgc174573
si:dkey-7i4.5,sidkey7i4.5
si:dkey-77f5.8,sidkey77f5.8
si:dkey-77f5.11,sidkey77f5.11
si:dkey-7i4.13,sidkey7i4.13
si:dkey-77f5.11-1,sidkey77f5.11-1
si:dkey-7i4.10,sidkey7i4.10
si:dkey-77f5.13,sidkey77f5.13
si:dkey-7i4.9,sidkey7i4.9
si:dkey-7i4.11,sidkey7i4.11
znf1012,znf1012
si:dkey-77f5.15,sidkey77f5.15
si:dkey-77f5.14,sidkey77f5.14
si:dkey-77f5.10,sidkey77f5.10
alox5b.1,alox5b.1
alox5b.2,alox5b.2
znf1007,znf1007
si:dkey-77f5.6,sidkey77f5.6
znf1010,znf1010
si:dkey-77f5.4,sidkey77f5.4
si:dkey-77f5.3,sidkey77f5.3
aadac,aadac
CU571333.1,CU571333.1
igsf10,igsf10
p2ry12,p2ry12
p2ry13,p2ry13
mlf1,mlf1
gfm1,gfm1
lxn,lxn
mfsd1,mfsd1
schip1,schip1
il12a,il12a
si:dkeyp-97b10.3,sidkeyp97b10.3
ift80,ift80
smc4,smc4
trim59,trim59
nnr,nnr
kpna4,kpna4
ppm1lb,ppm1lb
nmd3,nmd3
sptssb,sptssb
otol1b,otol1b
rabgef1l,rabgef1l
stx1a,stx1a
bud23,bud23
cul3b,cul3b
mmp28,mmp28
fam124b,fam124b
taf15,taf15
porb,porb
sbds,sbds
dock10,dock10
shox2,shox2
rsrc1,rsrc1
AL954387.1,AL954387.1
CU695208.1,CU695208.1
hephl1a,hephl1a
panx1a,panx1a
neu4,neu4
wdr53,wdr53
srprb,srprb
cux1b,cux1b
SH2B2,SH2B2
dnajc30b,dnajc30b
si:ch211-235m3.10,sich211235m3.10
CR382327.1,CR382327.1
cldnj,cldnj
cldne,cldne
cldnf,cldnf
cldna,cldna
CR382327.2,CR382327.2
CR382327.3,CR382327.3
si:ch211-235m3.5,sich211235m3.5
ppp5c,ppp5c
CABZ01086049.1,CABZ01086049.1
tgfb1a,tgfb1a
CABZ01086041.1,CABZ01086041.1
ankrd49,ankrd49
mre11a,mre11a
guca1c,guca1c
CABZ01086029.1,CABZ01086029.1
zgc:153184,zgc153184
mlnr,mlnr
fndc3a,fndc3a
slitrk5a,slitrk5a
rcbtb2,rcbtb2
CABZ01053592.1,CABZ01053592.1
ENSDARG00000074984,ENSDARG00000074984
stoml3a,stoml3a
slc25a15a,slc25a15a
foxo1a,foxo1a
cog6,cog6
ENSDARG00000115101,ENSDARG00000115101
lpar6a,lpar6a
CABZ01040556.1,CABZ01040556.1
RNF14,RNF14
RNF14-1,RNF14-1
CABZ01061592.1,CABZ01061592.1
CABZ01061591.1,CABZ01061591.1
mindy4b,mindy4b
clrn1,clrn1
gpr171,gpr171
si:ch73-309g22.1,sich73309g22.1
CR626884.4,CR626884.4
CR626884.6,CR626884.6
P2RY14,P2RY14
CR626884.2,CR626884.2
si:dkey-83h2.3,sidkey83h2.3
rnf168,rnf168
ENSDARG00000104834,ENSDARG00000104834
ece2b,ece2b
atp1b3b,atp1b3b
CU467614.1,CU467614.1
tfdp2,tfdp2
rffl,rffl
eif4h,eif4h
si:dkey-35i13.1,sidkey35i13.1
lipt2,lipt2
rnf169,rnf169
spcs2,spcs2
defbl3,defbl3
abcg1,abcg1
mxf,mxf
pgm2l1,pgm2l1
or128-10,or128-10
or126-7,or126-7
or126-5,or126-5
or126-4,or126-4
or126-2,or126-2
or128-9,or128-9
or128-8,or128-8
or128-5,or128-5
or128-3,or128-3
or128-2,or128-2
or128-1,or128-1
or126-1,or126-1
or127-1,or127-1
si:ch1073-166e24.4,sich1073166e24.4
or121-1,or121-1
or122-1,or122-1
or122-2,or122-2
or120-1,or120-1
or113-1,or113-1
si:ch1073-22e3.1,sich107322e3.1
or112-1,or112-1
arrb1,arrb1
atg16l2,atg16l2
atg16l2-1,atg16l2-1
wdr62,wdr62
urb1,urb1
mrap,mrap
phkg1a,phkg1a
chchd2,chchd2
hnrnpl2,hnrnpl2
rbp2a,rbp2a
brwd1,brwd1
si:ch73-281n10.2,sich73281n10.2
get1,get1
sh3bgr,sh3bgr
igsf5b,igsf5b
PCP4,PCP4
dscamb,dscamb
bace2,bace2
atm,atm
CU655863.1,CU655863.1
nop53,nop53
CU633984.1,CU633984.1
CU694757.1,CU694757.1
si:ch1073-228b5.2,sich1073228b5.2
sirt2,sirt2
meis3,meis3
ech1,ech1
mrps22,mrps22
si:ch73-311h14.2,sich73311h14.2
foxl2a,foxl2a
pik3cb,pik3cb
her8.2,her8.2
her13,her13
SLC7A1,SLC7A1
gbe1b,gbe1b
cadm2b,cadm2b
bach1a,bach1a
mipep,mipep
tnfrsf19,tnfrsf19
si:ch211-113p18.3,sich211113p18.3
egln2,egln2
tmem160,tmem160
npas1,npas1
arhgap35a,arhgap35a
CR293508.3,CR293508.3
CR293508.1,CR293508.1
ap2s1,ap2s1
rab4b,rab4b
rhoub,rhoub
rtn2a,rtn2a
CR925772.1,CR925772.1
ppm1na,ppm1na
si:dkey-202g17.3,sidkey202g17.3
ptgir,ptgir
calm3a-1,calm3a-1
si:ch211-261a10.5,sich211261a10.5
slc37a4a,slc37a4a
trappc4,trappc4
sgcg,sgcg
sacs,sacs
FP016239.2,FP016239.2
FP016239.1,FP016239.1
gab2,gab2
CR936974.1,CR936974.1
nars2,nars2
si:dkey-13m3.2,sidkey13m3.2
tenm4,tenm4
CT573316.1,CT573316.1
CT573316.2,CT573316.2
CT573316.3,CT573316.3
BX323573.1,BX323573.1
BX293559.2,BX293559.2
prcp,prcp
CR538726.1,CR538726.1
rab30,rab30
si:ch73-321d9.2,sich73321d9.2
ndufc2,ndufc2
slc1a5,slc1a5
fkrp,fkrp
si:dkey-31c13.1,sidkey31c13.1
strn4,strn4
FO704748.1,FO704748.1
prkd2,prkd2
gpr184,gpr184
PRLHR,PRLHR
CR848025.2,CR848025.2
CR848025.3,CR848025.3
si:dkey-202l22.6,sidkey202l22.6
FO904901.1,FO904901.1
dscaml1,dscaml1
si:dkey-36i7.3,sidkey36i7.3
fxyd6,fxyd6
tmprss13a,tmprss13a
il10ra,il10ra
BX901957.1,BX901957.1
tmprss4a,tmprss4a
scn4ba,scn4ba
scn2b,scn2b
zgc:172282,zgc172282
CABZ01009248.1,CABZ01009248.1
zgc:162730,zgc162730
ENSDARG00000040725,ENSDARG00000040725
BX927244.2,BX927244.2
BX927244.1,BX927244.1
trappc6bl,trappc6bl
si:ch211-116o3.5,sich211116o3.5
clca1,clca1
si:ch211-116o3.3,sich211116o3.3
clca1-1,clca1-1
clca5.1,clca5.1
pnkp,pnkp
si:dkey-243k1.3,sidkey243k1.3
ENSDARG00000098171,ENSDARG00000098171
si:ch211-11n16.3,sich21111n16.3
dpf1,dpf1
si:ch211-11n16.2,sich21111n16.2
numbl,numbl
coq8b,coq8b
FBXO46,FBXO46
slc5a2,slc5a2
si:dkey-260j18.2,sidkey260j18.2
CR388387.1,CR388387.1
sars2,sars2
p4ha3,p4ha3
or129-1,or129-1
or130-1,or130-1
or130-1-1,or130-1-1
diabloa,diabloa
CR936977.2,CR936977.2
si:ch211-24o8.4,sich21124o8.4
CR936977.1,CR936977.1
si:ch211-149e23.4,sich211149e23.4
rrp8,rrp8
med29,med29
c2cd3,c2cd3
CR450848.1,CR450848.1
camkk1b,camkk1b
ywhag2,ywhag2
si:ch211-105f12.2,sich211105f12.2
CU633486.1,CU633486.1
ca4b,ca4b
dhrs11b,dhrs11b
zgc:92630,zgc92630
proca1,proca1
zgc:174895,zgc174895
rab34a,rab34a
nek8,nek8
traf4a,traf4a
CR848661.1,CR848661.1
CR848840.1,CR848840.1
si:ch211-33e4.3,sich21133e4.3
si:ch211-33e4.2,sich21133e4.2
tada2a,tada2a
dusp14,dusp14
synrg,synrg
hnf1ba,hnf1ba
dynll2a,dynll2a
srsf1a,srsf1a
aldoca,aldoca
rskra,rskra
si:ch211-259g3.4,sich211259g3.4
glod4,glod4
mrm3a,mrm3a
nxn,nxn
txndc17,txndc17
p2rx8,p2rx8
fam222bb,fam222bb
flot2b,flot2b
galnt17,galnt17
caln1,caln1
tyw1,tyw1
TMEM120A,TMEM120A
gdpd1,gdpd1
ypel2b,ypel2b
BX571762.1,BX571762.1
BX571762.2,BX571762.2
hip1,hip1
plin2,plin2
lgals17,lgals17
clptm1,clptm1
mos,mos
relb,relb
mrpl28,mrpl28
cul5a,cul5a
itgae.2,itgae.2
itgae.1,itgae.1
CU861501.1,CU861501.1
si:ch73-223p23.2,sich73223p23.2
dhx40,dhx40
CR848791.1,CR848791.1
cltcb,cltcb
vmp1,vmp1
CR848791.3,CR848791.3
CR848791.2,CR848791.2
tubd1,tubd1
rps6kb1b,rps6kb1b
snx19b,snx19b
adamts15b,adamts15b
adamts15b-1,adamts15b-1
si:ch211-213d14.1,sich211213d14.1
CT573342.1,CT573342.1
si:ch211-213d14.2,sich211213d14.2
CT573342.2,CT573342.2
BX901923.1,BX901923.1
zgc:113279,zgc113279
atf5b,atf5b
BX901923.2,BX901923.2
phldb1b,phldb1b
arcn1b,arcn1b
cryaba,cryaba
dixdc1a,dixdc1a
CR385077.1,CR385077.1
CR388163.2,CR388163.2
pih1d2,pih1d2
tmprss5,tmprss5
CR388163.1,CR388163.1
btr04-1,btr04-1
btr16,btr16
btr21-1,btr21-1
or131-1,or131-1
wu:fj20b03,wufj20b03
or131-2,or131-2
zbtb16b,zbtb16b
ncam1b,ncam1b
CR848844.1,CR848844.1
cadm1b,cadm1b
arhgap32a,arhgap32a
igsf9ba,igsf9ba
BX324206.2,BX324206.2
BX324206.3,BX324206.3
jam3a,jam3a
vps26b,vps26b
thyn1,thyn1
acad8,acad8
esamb,esamb
zgc:77784,zgc77784
CU013548.1,CU013548.1
lim2.3,lim2.3
hspa8b,hspa8b
si:dkey-4p15.4,sidkey4p15.4
si:dkey-4p15.5,sidkey4p15.5
CR626889.1,CR626889.1
sytl2b,sytl2b
picalmb,picalmb
CR848759.1,CR848759.1
zpld1b,zpld1b
si:ch211-229d2.5,sich211229d2.5
alcamb,alcamb
dyrk1ab,dyrk1ab
thap12b,thap12b
map6b,map6b
CR848757.1,CR848757.1
zgc:112083,zgc112083
auts2b,auts2b
med13b,med13b
exoc3l2b,exoc3l2b
ppp1r14ab,ppp1r14ab
AL928724.1,AL928724.1
spint2,spint2
plekhg2,plekhg2
CR626887.2,CR626887.2
il15l,il15l
supt5h,supt5h
rnaset2l,rnaset2l
cox7a1,cox7a1
chp2,chp2
CR626887.1,CR626887.1
dlc,dlc
timm50,timm50
tnfaip1,tnfaip1
sgsm2,sgsm2
tpst1,tpst1
CR848784.3,CR848784.3
CR848784.4,CR848784.4
aldh3a1,aldh3a1
CR848784.5,CR848784.5
CR848784.2,CR848784.2
aldh3a2a,aldh3a2a
ulk2,ulk2
CR848784.1,CR848784.1
usp2a,usp2a
tbcela,tbcela
BX548078.1,BX548078.1
si:ch211-212c13.10,sich211212c13.10
CR626907.2,CR626907.2
a2ml,a2ml
sb:cb37,sbcb37
si:ch211-212c13.8,sich211212c13.8
CR626907.1,CR626907.1
CR626907.3,CR626907.3
si:dkey-105h12.2,sidkey105h12.2
BX663520.1,BX663520.1
usf1,usf1
gkup,gkup
ubash3bb,ubash3bb
BX663520.2,BX663520.2
dre-mir-125b-1,dre-mir-125b-1
BX663519.1,BX663519.1
sorl1,sorl1
si:dkey-40g16.5,sidkey40g16.5
bco2b,bco2b
sdhdb,sdhdb
si:dkey-40g16.6,sidkey40g16.6
zgc:162339,zgc162339
ppp2r1bb,ppp2r1bb
sik2b,sik2b
BX572077.1,BX572077.1
laynb,laynb
si:dkey-103g5.3,sidkey103g5.3
zgc:162608,zgc162608
si:dkey-103g5.4,sidkey103g5.4
BX572077.2,BX572077.2
ttc12,ttc12
ankk1,ankk1
drd2a,drd2a
scn3b,scn3b
si:ch211-286b4.4,sich211286b4.4
spa17,spa17
zgc:194114,zgc194114
hepacama,hepacama
pde9al,pde9al
oafa,oafa
CR848033.1,CR848033.1
tlcd5a,tlcd5a
arhgef12a,arhgef12a
grik4,grik4
ccdc153,ccdc153
cbl,cbl
mcamb,mcamb
