gene	wt3-4	wt5-6	wt7-9	wt10-12	wt14-21	wt24-34	wt36-46	wt48-58	wt60-70	wt72-82	wt84-94	wt96-106	wt108-118	wt120
AL627305.1	2.35561692689065	7.67718136383156	38.2250513050187	63.6787981250185	61.1450996877986	163.538451992822	150.468262262415	432.13533465597	307.327643923105	417.384936067422	332.454369667008	282.335746282912	456.380867495951	360.693935629553
AL627305.3	27.7791870370239	92.1837069139766	189.350781195488	205.197733125804	369.274864057087	741.060574884295	1185.92902591393	1951.94888118963	1696.16299506287	1271.76769940234	1001.91164185364	1024.88347723118	1192.86639374763	408.67839079304
AL645691.1	41.3250433852773	121.463867904716	194.50082297876	106.595664594624	235.603691733953	143.468759668992	77.7697814338556	79.4706411805384	67.1122307859495	25.4014243349593	17.4020513540159	21.8267706569936	17.7926967415205	4.76911503966768
AL645691.2	0	0	4.63216428184248	7.90896361756255	0	0	0	0	0	0	0	0	0	0
AL645792.1	0	0.74576776791707	1.51308821304282	0	8.2122924295892	6.33014941360833	1.66658244813358	5.68067296127062	6.80554228607902	3.87470106439662	0.886379119529981	1.21817365259545	7.31219032004561	12.9668975146009
AL645792.2	0	4.58067372182097	6.26263097592892	4.23925778872305	139.551487159251	155.195223819323	197.529242835316	193.551330063196	92.5972595381713	348.879427626138	166.926651108359	194.047448657037	252.562630893694	85.4251999378589
AL732488.1	75.8721957595367	128.455616737958	403.006143989625	267.276643506286	591.881276130828	998.951785020555	1330.96222514463	2407.71084265914	1906.97441873128	2524.39963034373	2050.2178928779	2558.37698719269	3106.1592618477	1134.0902872188
AL732515.1	0	0	1.8835561885074	2.80745321583204	5.51014312158394	4.90991435114823	20.8146775617459	42.8353281914672	19.4648603154929	6.94269629009415	1.92017452535908	1.19075970469159	1.44571345959231	2.77392510402219
AL772146.2	0	3.40337734596184	4.68264209855195	7.00099310318767	1700.07544536144	998.136888768054	576.751651858573	888.213018456289	465.764212018698	434.201584283406	392.262681645486	292.06623994823	465.132396073662	121.525508723549
AL772219.1	0	4.43371443052822	0	1.18357202035744	2.4372124706825	7.51543398757422	16.2937068172568	5.62811657441968	14.5177404106092	9.17164966013395	3.87787715458401	4.71754345276929	7.96711206721746	0
AL772241.2	1.27811860940695	9.78713297924045	20.4555091935513	3.31360179946173	0	0	25.8294874356959	16.9361449712939	18.800453862635	5.15773799126275	13.7244430045187	8.05823548335474	10.5775509131109	20.0757506328207
AL772300.1	1.36109976861304	5.72760567465912	13.9160832854454	17.1036337534031	269.179444125989	648.74049569402	731.646437526537	1176.05167035008	664.359681530301	777.269824417289	713.337788427826	565.933758232053	797.774420582048	243.396462023068
AL772314.1	0	4.10466602196966	4.98633180474885	5.92379289612758	4.04130284706572	37.4176379631301	58.4775661349483	120.404830456901	62.8878337594587	76.8221256123759	63.567073266681	55.1774499676796	59.6991647774932	51.8547338514567
AL772362.1	0.813011897247545	0	4.14200108393462	0	1.29703208755154	13.6698183653912	8.56847149637813	8.1478641292681	8.06607769841245	7.06037119697838	25.6972622518064	16.7189563063142	25.4538159766707	2.06446624314129
AL772373.1	0	0	8.79546422353001	0	44.2994999007979	61.7519613754871	68.9643209148619	82.6830305713073	82.4608642599734	47.8643631276367	62.3128473409451	27.3588473274567	61.0309768648736	42.3314685949346
AL772382.1	757.357323053527	1576.31939402402	1620.33154834928	616.21102162892	895.876877868956	713.492202616217	609.04706183784	477.207197072197	281.035587568467	343.263505351651	391.887575142302	471.092048859791	533.491992691798	254.855891862808
AL773558.1	5.65599571361037	30.0801049916995	37.3727315419252	34.7600821186515	26.988070982586	42.7311846538273	31.531715356525	86.5858922828636	59.2763363578294	12.7430801422742	22.8493544514724	13.6866939056202	35.3313764018891	10.8344178502523
AL805905.1	27.3088872479078	20.3281193175272	7.19156258678666	15.2360899971851	11.819225945446	25.0993131221538	22.5956682572752	22.8347766730291	7.42562203589098	27.3980963527666	1.98728857213178	0.218526693035554	15.7673759070499	7.2121270107625
AL807792.1	3.78878038841118	3.51264053302416	0	0	0.611920205605189	6.68887724352093	3.04200374817782	19.5388215234276	6.23284856716536	30.9477194168031	2.10079022122267	7.55412759149034	6.54900605141377	36.1878360977925
AL808129.1	0	0	3.37599182024762	1.6826518593303	67.3188954178443	174.790231565193	364.762565696461	861.206774365623	942.051877069354	1695.55884546516	1170.52102514993	1353.79397075551	2031.96283521297	1468.18568060544
AL808129.2	0	5.42866589171153	7.22175975831347	4.80807535285667	0	0	1.66833500166834	0	0	2.69034167339252	0	9.88142292490119	0.709119273861863	0
AL831726.1	0	3.21388901805969	104.48724519711	51.5825458836833	53.3158083195973	91.3594281508567	134.219047527826	274.374190218497	146.800318558449	190.291089088503	170.378026915478	179.029399215065	272.336950958767	92.1506302551708
AL831726.3	1.83217295712715	0	5.95317920784971	10.036245140444	30.9022843216783	9.66386595844521	6.66869587092745	7.77796707184717	12.6312384525966	6.36147099469841	0	6.3823837516022	30.4598083947275	18.5062599797907
AL831745.1	9.70965624457107	10.8494365580358	12.6164958889401	33.3655993198621	55.7047118807944	106.234405258276	85.9683131521961	116.168401480312	86.3735769623699	516.80469670041	738.037434565022	1682.96023045045	3100.23498273235	1102.49670017423
AL831745.2	0	0	1.30446125750065	0.830082178135636	9.39175754584947	7.05554877390651	7.05727054860954	5.07301747626008	4.93944070094481	3.76460605891133	1.48076154433836	0	1.64492150348531	0
AL831745.3	58.9791174995126	40.6258268104066	15.7486112106014	13.061966756586	36.3356609612233	22.8250040085247	16.6933336369604	4.79933842792279	13.0075484708651	12.1337633256325	3.46980212150741	8.10295312905013	13.2600257804932	0.784236319973922
AL831768.1	0	0.93884736371643	2.35051792915294	3.3551139510739	13.196460980713	1.08873162765378	0.647752299520663	0.816793269623458	0	2.94783439430198	3.11093509893796	23.7580528856476	4.55543230699885	0
AL833789.1	5.8247976997318	12.2896820558059	23.0241576260624	7.70546652983068	41.8376893158667	25.2491762226011	18.4704888370709	14.3951664085654	12.6916369599873	15.4307217398195	23.8012488336733	35.3877202546838	5.03198185875836	8.74533442974737
AL840638.1	1.25219133483596	40.3720415528964	160.021346983969	110.400255366328	1338.85514419546	1520.62683855268	2133.82498083471	2924.86301804387	2079.44314365162	3042.47221876114	2474.62950364552	2520.83313549177	3499.27836404593	1393.27782393874
AL840638.2	28.5246471953649	80.3035418422045	175.877074354394	165.876976517139	136.196019949831	19.1502022300185	39.2180111845713	52.2912770310455	8.16361753953454	15.3757245397366	7.89757679062186	7.3828056196094	7.62871892996598	1.98255352894528
AL844141.1	33.9256772616898	20.3092472126695	78.3602259779713	120.211038936908	393.496149595009	175.233515066828	56.9668504649544	88.9567618171944	52.9306557401439	76.2159694651116	72.8908462529492	71.7019665644732	106.149221940329	41.6064724934271
AL844186.1	5.48579861985886	14.9194757500733	40.8466988809029	35.7290359750555	2.10688971584743	4.96677381015518	2.03086921202275	0.187789900659143	1.8772292096865	14.2756479824815	0.608865075499269	0.151434845157871	0	0
AL844192.1	3.32044207879806	0.629128656810318	1.53822783660003	1.96739762252566	79.7270464093872	62.4901459766185	28.9314469801366	14.881636781401	25.8547215397996	22.6347982610723	20.2509466388687	11.4927432706877	6.22424693471503	11.2649662606575
AL844518.1	250.597616237355	304.48090211387	178.737454875508	54.0780404135067	44.9338440600794	33.0329924894416	26.8140153192131	67.6886923276345	53.4482105953395	27.8271899520434	48.774351863098	32.7600864410981	60.8448270446522	8.59138951068754
AL845295.1	6.0444586200505	11.0811891981972	5.38629447700219	3.07787011388119	45.6601301762906	30.1399001912215	20.6352736200697	44.324719140992	40.3742970280892	20.1172839318461	17.7746233691703	34.6161078741712	45.8874468190914	20.0431175210462
AL845295.2	15.2135420698643	53.7927357375221	92.9867423102858	57.2517978035959	10.0390656623027	7.22115508735157	19.8254587527319	22.2851370210271	5.42139232820372	4.25226422596336	11.6895064469178	5.95922725091177	3.71028330629564	0
AL845320.1	5.04629931716594	2.94388725059923	28.6617240374378	38.595180700179	108.267515201569	196.030417072134	223.903182009827	248.679621673618	160.054498709487	203.861465470693	85.5945588950919	91.696933768556	158.051990122674	89.4785448273315
AL845320.2	1.49521531100478	3.37566342284734	17.9037266711944	13.0666801866193	3.39362844895553	5.92314169043323	20.8773328368522	43.0653343226915	48.931057258335	23.588060385042	0.434612542917989	4.00248934169126	13.5652661672812	0
AL845324.1	1.39353400222965	1.21521448535667	7.56184364062179	3.25610363045791	1.03359173126615	1.67048066943217	0.36440492675461	1.79487763192021	1.3993842709208	1.68942663424642	1.14025085518814	3.65300906566182	12.395844151724	5.98457534446633
AL845330.1	1.54973269084927	22.5220202738432	9.21702278863141	19.7665694838374	66.7296603303635	123.14498635009	182.264497398005	228.102681886896	82.6467151580475	225.0442342766	133.959487606511	130.807866428518	139.641062368829	90.7532537244011
AL845357.1	0	0	2.46779832574424	0	2.87805016283601	41.3700755392643	40.8501366864329	53.3400025502811	22.1130148207222	12.7143779414437	5.21845526659903	9.78902162114258	12.3629965765314	19.723865877712
AL845365.1	31.0988047267125	12.0869537749549	2.67552962621264	10.5184953657257	5.12350197671989	4.96054261797443	8.72328637040472	17.8507441312284	19.2601586495952	30.4533477593655	23.7892725321658	44.7366273719928	35.7953130977492	14.8402130374144
AL845419.1	0	2.12528850774086	0	0	7.64811487920458	1.38600138600139	3.87726134349645	34.2054769661463	12.1539984401877	6.892315682953	19.5687337443215	24.5127608345734	16.467633465108	0
AL845435.1	0	0	0.624180762748892	3.73692077727952	0	0.696718456071901	0	0.254725151561465	0	0.418340026773762	0	1.15512150212744	0	0
AL845550.1	40.6207159530124	97.3510028974326	552.291277556905	836.428545257545	475.18896174193	609.670133742735	516.224359698694	576.289131672122	326.513201138862	459.502497663311	319.360110050514	239.673044586673	497.52305712937	406.479956124914
AL928650.1	1.81874603839735	1.72801620889961	0	0	3.39312009646262	8.80020505916904	8.92252372754651	121.800138833103	80.0232639733808	162.86192603932	153.970993230721	400.289126376546	285.566044392408	97.5726412628219
AL928650.2	0	3.27801684491524	20.6169419472455	12.1929456820185	13.7370994467927	24.3242058171448	40.3562494318401	16.4115877229265	17.9527448997804	5.33448760686934	6.84931837656712	7.85919341141343	5.68777511389499	26.9166065849555
AL928650.3	0	45.276780251739	388.833307359767	233.32920514961	433.056165126322	627.303515414753	686.655038295795	862.418642266071	1158.92859756333	683.699915719939	555.34785176782	630.616184498404	832.39955256009	403.107606375045
AL928650.4	11.711629415754	142.088854888335	571.600015271339	323.492580272621	996.711863630546	1380.02615887469	2254.73033532798	1901.01975724291	2704.41839936314	1316.56844876072	1089.04969075946	1502.20117832714	1394.66892544042	498.559213769455
AL928657.1	41.2191062045457	37.9415945540556	48.3643997059419	53.2267871472248	65.7963101224311	117.555646987107	227.479320017484	384.537667639794	422.298142566024	449.890365588032	249.266561874511	361.418071488209	456.592394028447	302.902481856533
AL928685.1	2.73134135898891	10.8758062785323	9.12858663847915	9.07595789625835	4.1423828946726	6.60730542711798	3.07905546836082	24.7268532116989	18.8773391003273	25.0782761677908	4.06903748881566	0.878913227697242	4.07925005178393	0
AL928685.2	32.3378081232357	80.7666610834727	195.956699777122	178.966418590531	11.1680581548497	32.763192643723	19.7237755453318	86.4491834686675	24.8064073120787	42.0314368261081	40.8172762068089	36.9368495407941	38.5716884471604	72.162288668555
AL928685.4	0	2.36792035804388	2.63279901764992	3.62165638538851	0	0	0	0.393902390987513	0	0	0	0	0	0
AL928707.2	20.2947763540148	23.0502249797731	2.04206657137023	3.06564291097526	0	0	0	2.27066303360581	0	0	3.59096546685637	0	0	0
AL928707.3	1.20126353408365	4.00702259120563	1.68295509072866	0	3.09579164974725	10.3761528488568	23.6628490840453	17.6973777456634	20.7916798957276	23.1812742825164	14.2617287280386	8.89761869442892	25.4111746894407	0
AL928714.1	3.75138063089037	46.1815769359295	32.7852870413766	34.6457735142404	203.346892117102	121.910538736965	106.856743831001	155.72439462141	60.091221347575	61.7434581468361	59.9631487070713	25.5479166041659	45.6958980997245	52.4348988203614
AL928724.1	18.9851022833422	37.8861719603285	33.9697391616817	8.58736319997429	4.2552581771658	9.61438454419182	8.37325588577392	13.1576947753379	8.97469039952217	17.0044084340088	20.4247097570436	28.6929262288566	15.720501256723	5.69673278336282
AL928808.1	0	0.641477965231894	1.5271838729383	2.57883539435597	80.2477000082199	89.0969667913824	133.980621333689	226.231306610366	233.019058795481	200.465663719317	198.020775046511	143.015986512496	188.050448908649	136.600706351501
AL928824.1	35.5347800304385	33.204753588166	540.040325016666	484.142306075285	825.702300244154	102.587826618542	65.8973804044437	84.6239023281932	95.8969715100703	48.2817007060206	31.8291596818301	52.0139687127718	62.1952622424614	43.981608684818
AL928835.1	1.30725981310645	7.60256170626855	33.1956179057847	29.2922387582368	35.5007364613707	64.9340818581632	87.7080099708063	72.9145220034362	47.0692740835044	62.3576989542086	42.5184163950375	57.4833592575121	54.6435791892462	45.148417595475
AL928854.1	17.0787517753673	24.5203821564978	49.9897452282027	24.9950886538258	2025.025963835	882.588256285873	869.838489170652	774.936803174429	560.101918271831	654.41601358441	604.133359586234	720.677930178956	969.571447581482	220.244088821591
AL928875.1	1.04624398409709	1.17536436295252	2.68309954879978	1.3051422605064	0	0	0	0	0	0	0	0	0	0
AL928908.2	3.17167043161831	19.0615219138376	77.5429935544314	52.0190462429815	15.650897194473	3.3535492202085	15.0584761064007	9.45346592143328	10.0847679459082	6.15198634604687	1.69356628089512	5.47306710659993	6.96614468659253	0
AL928908.3	3.84218977183801	2.72276832036564	6.09270294275757	27.3470259678849	119.139189044628	57.4721564488268	45.813763767513	30.5073007210853	39.7724054592112	64.1361610423386	74.0314560811018	77.1726982779591	115.221169950216	24.0388850957689
AL928920.2	5.2257521235826	1.54821626090746	1.18795937541934	0	0.620308913839092	1.31752305665349	0	0	6.29722921914358	8.8486909622203	3.9984006397441	5.13266950677631	10.5225100981169	0
AL928920.3	32.4010165919228	52.5725349421418	69.6517333625446	16.2676308751048	11.2793898058623	5.93543677910668	0	6.484770204178	5.38954784896421	4.82197752952008	4.14601802610534	0.652403021394035	5.69871375468078	1.21088062054504
AL928920.4	0	0.412779658218443	3.43569866736994	1.20525491141376	25.2429466940855	25.7936030531619	8.29118930326589	14.5476416424714	11.4804114661443	4.56089698266183	7.00003265805044	3.65839811679354	10.3574537337101	2.33647388163139
AL928927.1	0	6.5202324752681	2.9530900293192	2.6333708644178	1.11919418019026	0.997605746209098	0.475986481983912	4.45992703705257	0	1.04988274002359	0.313116448007014	0	0.471053747232559	12.1951219512195
AL928951.1	2.30638214518622	1.79018976011457	18.5253005833146	7.54090017359955	0	0	0	0	0	1.19645848289064	0	0	0.408113292249929	0
AL929009.1	0	0	1.11781801922647	1.07781849536538	7.22282592867938	25.0291236296559	61.6579500514581	49.6604111690599	52.5277065265778	48.0438245619437	39.1041209195602	44.5485555236663	35.3937532267452	26.0145360582748
AL929009.2	0	0	2.0013449428028	1.3401232913428	0	0	0	0	0	0	0	0	0	0
AL929017.2	0	2.09221262403405	7.07918834511121	4.43219428731164	0.853898044573478	0.466809821678648	0	0	0	0	0	0	0	0
AL929023.1	0	0.676041103299081	0.649814802781207	3.59193807353013	0	0	0	0	0	0	0	0	0	0
AL929028.1	1.76026483409771	8.651360000221	19.3412393818441	24.5133535046628	120.320774288543	186.526293026277	356.590392254971	541.647386305076	394.926883238824	418.871165940894	301.052005581173	467.33253812506	435.366044138611	291.394204627733
AL929032.1	100.769847737007	110.671819777499	133.52061403161	13.1340839906517	3.93344499487609	0	0	0	0	0	0	0	0	0
AL929048.1	4.42459730731379	4.3582851561586	1.59809301219944	2.91036088474971	34.5994402753987	176.159892875057	217.385944568206	643.348851266344	991.237930853034	1261.69551199507	1221.9574038145	850.468762294038	1172.81142612603	423.499515039755
AL929105.1	2.12494687632809	4.52284726396218	2.99170804891114	0	1.16877045348294	0.513320671423438	0.593084633177154	0	0	0	0	5.23012552301255	0	0
AL929114.1	1.84060371801951	1.19274809160305	7.3996383101458	3.57626968188803	7.74607944304464	40.3044418819617	25.492673218246	55.2225849073232	16.0320840588196	7.89116178626467	7.65195903672854	3.32446808510638	6.87291831548745	0
AL929171.1	10.4231575528874	6.49660668136928	0	5.30574304747982	1.2091004235953	7.57481192627293	12.727465198214	26.5095056888761	14.3474794918838	33.7781738399904	15.1098550560507	27.8478322712693	22.0868050932529	2.87883198879168
AL929182.1	0.8807468733486	0	0	5.03170152734458	25.854293859171	34.4861960351951	29.4217110324091	46.984251542177	11.3291910896026	42.0411515639382	23.318282116026	22.0488139262535	44.4331210766385	20.9138505460675
AL929192.1	348.566399013458	516.485301595486	249.913636961704	89.1444006864936	11.2964324337723	3.13848947347914	0	1.46177459435755	3.21130378933847	0	1.2278978388998	1.0092259466129	0.390441980321724	1.85425551641016
AL929210.1	159.657327590931	131.531846256632	82.9151632172164	41.4746628312235	79.1688202706242	72.9819081559089	23.8827514752374	45.432798575314	43.2804939524186	22.2180357596325	21.2849833191979	27.1611541497384	25.7559619738497	1.20146538829673
AL929210.2	0.683854202284073	2.0116676725005	5.58723469345747	16.8921731427517	241.723199379471	233.570376124816	360.726286280879	838.818304539648	356.514742870072	764.003021302512	291.952824411727	340.403867025595	380.501213213389	115.657068171001
AL929216.1	4.68004015577733	9.5182820990388	2.06058108386565	4.36871996505024	10.0663930941548	127.598974160594	125.054921346062	170.585171199679	106.991252269853	235.523433333949	109.025780565854	116.540044482645	135.612792368559	105.254059439801
AL929217.1	10.1500284261885	12.8154812291999	16.1040209196909	9.68475603976479	3.37870673593111	29.8039445812918	5.33563671881798	40.327408302555	43.133483925086	78.9672741756352	37.1747753367667	39.4139827785789	44.5220494671613	14.2740268113979
AL929220.1	1.20962864400629	3.75388667881054	1.37000396197056	8.22221337559307	172.919108475451	154.781182218557	133.757036031181	225.294610314903	149.744888341305	143.697877364179	96.7510693824632	125.32448498845	186.124105455369	21.4904078910162
AL929222.1	5.07880589431374	6.39761376057326	6.26125021965429	11.175378473183	16.1393972518812	21.6840593861159	20.2849911012598	10.4254080870343	8.0432136170997	27.7537970580638	19.5606147623127	5.33810349585059	10.5237969312313	2.38937611251806
AL929222.2	0	2.08800461159178	16.5759419363085	5.09070998702423	119.846375078601	1185.31774095018	1209.92796616191	3187.91717214935	2879.60719525621	5174.46356900688	4230.80631092868	2720.65916660479	2879.0110845986	1122.9032237653
AL929237.1	1.91607587660471	1.24239035905081	1.37424287277052	1.40036409466461	7.30253952837534	2.30029049566546	51.5377257562062	33.5526132588077	29.631435540223	333.098700636088	766.475611447531	1962.71544040509	5072.59893424495	915.403890230596
AL929237.3	31.9834696793239	26.6750961468431	15.8379588059423	4.74340315146522	30.5745749189372	67.6905964427114	16.7426539729712	17.6210847950827	35.8532928422768	14.6566126197963	21.1138973156919	46.7618744704049	56.7701275879657	13.6152235493876
AL929243.1	65.3145071849608	71.8870307601081	139.161938299147	130.25567338239	369.196394369899	604.561233144895	951.026524499477	1536.36595367525	1150.60387790253	1088.71965363257	970.090609408664	794.151006719664	1319.56570661874	549.365966097583
AL929266.1	0	1.48556766254242	2.76948447027376	9.45130326857647	14.0338163107043	8.86395859793496	7.34709472406887	8.36193610612909	3.01648883648463	3.51556045927576	1.61405580405527	1.48207491572244	5.12781885275022	0
AL929276.1	3.74531835205993	0.978473581213307	2.88032132439012	9.48973333734466	23.1950156310784	8.87891252406323	26.9692535130166	43.9061119935595	26.2823165435529	16.7359658549064	9.79946442985958	13.0802760872601	44.1509694118387	10.1786508881629
AL929304.1	3.35432848047579	8.97810924049299	55.3937765461312	158.3331994316	162.85221386735	132.37311598859	69.4624012171388	120.134995374953	109.305294808978	88.5725722325193	64.1649248554318	41.5716658334519	62.4694588633212	81.1396671695168
AL929307.1	13.4239753142357	5.02002213355255	8.42484436479997	8.78893876412203	60.4659994800947	68.6919099765076	23.1047081848984	19.5242586061656	7.86355088246235	20.8085057101118	6.94076122363174	2.91222420297023	9.97984122037524	0
AL929309.1	7.26179780029382	7.8355167891806	9.28575612106847	5.99519749559332	8.63377216676688	3.9156005386973	2.00481154771451	18.4304307039343	1.07457554266065	12.3586473171051	0.981369468818724	7.47525827357783	0	7.78601356913043
AL929315.1	3.43023813855412	3.12470784500323	11.9818899874144	20.6155631851916	47.5251173206184	59.1563067877784	77.0640931759928	52.5070856925366	33.4345496400192	42.9293706197488	20.1021283867256	25.1730022156645	63.9842923923462	17.9674395632907
AL929345.1	0	0	1.24359500004129	0	0	0	0	0	0	0	0	0	0	0
AL929378.1	0	0	0	5.2375047044379	6.50920281638373	15.7965686516529	20.7444660900332	23.6339097089343	40.3963953493518	15.0594204480686	9.24774193499026	3.9442381217419	24.8623743734129	0
AL929396.1	57.1835810425778	53.2221087166965	9.99646401313919	0	4.60387541939886	32.7553944246272	91.5837817735534	353.028169542338	226.593201869422	497.359046519014	311.520486024955	260.507233788799	351.223910097099	218.12879079337
AL929435.1	13.9041894236326	87.6932760110874	179.926309016712	559.147061026117	2131.05173985982	1539.42405807148	1713.66855773448	1936.69134998329	1439.71289625934	1070.65934106747	1588.71512966433	1539.48030766249	2881.23951684607	1700.02437222829
AL929453.1	0	0	9.60012918175353	1.40567894292943	0	0	0	0	0	0	0	0	0	0
AL929457.1	59.4822328717131	24.195740523996	26.7139149202165	39.831429393018	321.600054005471	272.416573612552	216.11624944823	347.670379332301	199.757305548115	196.949286339607	54.9429469579574	101.943809569272	114.649689584889	64.2148583348567
AL929493.1	2.30405301240199	3.24816693688584	0	0	0	0	0	0	1.53444836581249	7.03864973357167	2.81769512538743	0	0	3.98883127243718
AL929523.1	3.42934282523047	16.3955745005876	7.33898729662238	0	66.5569645481634	10.018170074748	15.743228471119	33.5687337733445	18.4286835117801	19.2601846996863	26.7426194360166	100.733761871233	165.192326154667	15.4404994663844
AL929536.3	0	12.5135380133217	21.9677852177697	25.254160268431	267.414771370262	195.141739053996	351.312709330287	255.638706939461	232.347827067208	163.520085341513	553.415352163993	384.325708060109	795.071705761785	150.279743486762
AL929536.5	6.92617562087839	7.04062102912678	9.27584741963873	5.23828081385931	10.9963521440099	16.6630909370829	27.2757729030167	14.5397270860836	2.68013303888213	21.5438216573844	8.93674108419369	8.10339865394733	7.04027863851663	0
AL929536.6	0	3.38375131712337	8.50534234078736	8.30856773419764	6.72406994780905	26.0302445516209	13.2054523887373	6.72200567044812	3.89454978632077	8.58794161739865	5.36099539619334	7.11808596058316	0	1.05218855218855
AL929576.1	84.9857023373132	24.1049129013551	8.92844644607208	21.8577277849183	203.783331466332	242.596240933402	166.960540522561	161.337261046552	44.5721565196439	88.0765323078091	94.4831708668389	119.623336885675	138.944210802472	39.1791413846986
AL929586.1	3.77270565764537	9.01736595573468	33.1143827159104	10.3485460672932	2.4011224695334	8.00052520200432	1.48964695367198	3.69432162650347	1.68806670640102	0.984030127630925	0	1.05935012451634	1.45647908511328	0
AL935044.1	20.9129168633407	20.0784526753219	40.8340559634901	41.0780050608797	140.600341846018	166.779342862445	106.335188612496	94.4727734471345	77.3822339639312	33.5547690418541	93.2262345493116	29.1267317387	57.7580225754834	17.9508831630837
AL935044.2	1.32560940715827	2.67540905644724	5.5090463695607	1.30412102243088	37.2998133723472	35.8388532320146	70.4987683965063	160.900429935089	187.348826151813	176.000078182675	374.345118026164	418.633233258527	443.591889330735	108.789229671088
AL935044.3	4.86196242086598	8.7014795802017	4.53215952754915	2.77680018492488	46.9821295431605	31.8680951300862	41.8544623623121	116.512722382214	41.8915392530855	96.2979489167996	40.1438514267816	43.9330009746438	41.3665570852876	14.8437222896465
AL935044.4	1.51595303032933	0	1.77336407164391	0	0.788332676389436	3.71754092668871	11.7160646155259	11.3852001076402	1.61412237747442	6.12133930960803	14.9012032640455	7.33281079765261	17.0103681142999	0.68073519400953
AL935065.1	99.2817370522691	128.142869982747	5.00347416414315	0	0.89437438511761	4.300648311831	12.1929787126999	16.6302602092277	14.7416229794365	5.77957608346084	7.8143347948956	1.4917000183293	5.74209327156771	1.42450142450142
