orig_gene,proc_gene
arvcfa,arvcfa
arvcfb,arvcfb
arxa,arxa
arxb,arxb
as3mt,as3mt
asah1a,asah1a
asah1b,asah1b
asah2,asah2
asap1a,asap1a
asap1b,asap1b
asap2a,asap2a
asap2b,asap2b
asap3,asap3
asb1,asb1
asb11,asb11
asb12a,asb12a
asb12b,asb12b
asb13a.1,asb13a.1
asb13a.2,asb13a.2
asb13b,asb13b
asb14a,asb14a
asb14b,asb14b
asb15a,asb15a
asb16,asb16
asb18,asb18
asb2a.1,asb2a.1
asb2b,asb2b
asb3,asb3
asb4,asb4
asb5a,asb5a
asb5b,asb5b
asb6,asb6
asb7,asb7
asb8,asb8
ascc1,ascc1
ascc2,ascc2
ascc3,ascc3
ascl1a,ascl1a
ascl1b,ascl1b
asf1ba,asf1ba
asf1bb,asf1bb
ash1l,ash1l
ash2l,ash2l
asic1a,asic1a
asic1c,asic1c
asic2,asic2
asic4a,asic4a
asic4b,asic4b
asip1,asip1
asip2b,asip2b
asl,asl
asmt,asmt
asmt2,asmt2
asmtl,asmtl
asna1,asna1
asns,asns
asnsd1,asnsd1
aspa,aspa
aspdh,aspdh
aspg,aspg
asph,asph
asphd1,asphd1
asphd2,asphd2
aspm,aspm
aspn,aspn
aspscr1,aspscr1
asrgl1,asrgl1
ASS1,ASS1
ASTE1,ASTE1
aste1a,aste1a
astn1,astn1
asxl1,asxl1
asxl2,asxl2
asz1,asz1
atad1a,atad1a
atad1b,atad1b
atad2,atad2
atad2b,atad2b
atad3,atad3
atad5a,atad5a
atad5b,atad5b
atcaya,atcaya
atcayb,atcayb
ATE1,ATE1
atf1,atf1
atf2,atf2
atf3,atf3
atf4a,atf4a
atf4b,atf4b
atf5a,atf5a
atf5b,atf5b
atf6,atf6
atf6b,atf6b
atf7a,atf7a
atf7b,atf7b
atf7ip,atf7ip
atf7ip2,atf7ip2
atg10,atg10
atg101,atg101
atg12,atg12
atg13,atg13
ATG14,ATG14
atg16l1,atg16l1
atg16l2,atg16l2
atg2b,atg2b
atg3,atg3
atg4a,atg4a
atg4b,atg4b
atg4c,atg4c
atg4da,atg4da
atg4db,atg4db
atg5,atg5
atg7,atg7
atg9a,atg9a
atg9b,atg9b
atic,atic
atl1,atl1
atl2,atl2
atl3,atl3
atm,atm
atmin,atmin
atn1,atn1
atoh1a,atoh1a
atoh1b,atoh1b
atoh1c,atoh1c
atoh7,atoh7
atoh8,atoh8
atox1,atox1
atp10a,atp10a
atp10b,atp10b
atp10d,atp10d
atp11a,atp11a
ATP11B,ATP11B
atp11c,atp11c
atp13a1,atp13a1
atp13a2,atp13a2
atp13a3,atp13a3
atp1a1a.1,atp1a1a.1
atp1a1a.2,atp1a1a.2
atp1a1a.3,atp1a1a.3
atp1a1a.4,atp1a1a.4
atp1a1a.5,atp1a1a.5
atp1a1b,atp1a1b
atp1a2a,atp1a2a
atp1a3a,atp1a3a
atp1a3b,atp1a3b
atp1b1a,atp1b1a
atp1b1b,atp1b1b
atp1b2a,atp1b2a
atp1b2b,atp1b2b
atp1b3a,atp1b3a
atp1b3b,atp1b3b
atp1b4,atp1b4
atp23,atp23
atp2a1l,atp2a1l
atp2a2a,atp2a2a
atp2a2b,atp2a2b
atp2a3,atp2a3
atp2b1a,atp2b1a
atp2b1b,atp2b1b
atp2b2,atp2b2
atp2b3a,atp2b3a
atp2b3b,atp2b3b
atp2c1,atp2c1
atp5f1b,atp5f1b
atp5f1c,atp5f1c
atp5f1d,atp5f1d
atp5f1e,atp5f1e
atp5fa1,atp5fa1
atp5if1a,atp5if1a
atp5if1b,atp5if1b
atp5l,atp5l
atp5mc1,atp5mc1
atp5mc3a,atp5mc3a
atp5mc3b,atp5mc3b
atp5md,atp5md
atp5mea,atp5mea
atp5meb,atp5meb
atp5mf,atp5mf
atp5pb,atp5pb
atp5pd,atp5pd
atp5pf,atp5pf
atp5po,atp5po
atp6ap1a,atp6ap1a
atp6ap1b,atp6ap1b
atp6ap1la,atp6ap1la
atp6ap1lb,atp6ap1lb
atp6ap2,atp6ap2
atp6v0a1a,atp6v0a1a
atp6v0a1b,atp6v0a1b
atp6v0a2a,atp6v0a2a
atp6v0a2b,atp6v0a2b
atp6v0b,atp6v0b
atp6v0ca,atp6v0ca
atp6v0cb,atp6v0cb
atp6v0d1,atp6v0d1
atp6v1aa,atp6v1aa
atp6v1ab,atp6v1ab
atp6v1b2,atp6v1b2
atp6v1ba,atp6v1ba
atp6v1c1a,atp6v1c1a
atp6v1c1b,atp6v1c1b
atp6v1c2,atp6v1c2
atp6v1d,atp6v1d
atp6v1e1a,atp6v1e1a
atp6v1e1b,atp6v1e1b
atp6v1g1,atp6v1g1
atp6v1h,atp6v1h
atp7a,atp7a
atp7b,atp7b
atp8a1,atp8a1
atp8a2,atp8a2
atp8b1,atp8b1
atp8b3,atp8b3
atp8b4,atp8b4
atp8b5a,atp8b5a
ATP9A,ATP9A
atp9b,atp9b
atpaf1,atpaf1
atpaf2,atpaf2
atpv0e2,atpv0e2
atraid,atraid
atrip,atrip
atrn,atrn
atrnl1a,atrnl1a
atrnl1b,atrnl1b
atrx,atrx
atrxl,atrxl
atxn10,atxn10
atxn1a,atxn1a
atxn1b,atxn1b
atxn1l,atxn1l
atxn2,atxn2
atxn2l,atxn2l
atxn3,atxn3
atxn7,atxn7
atxn7l1,atxn7l1
atxn7l2a,atxn7l2a
atxn7l2b,atxn7l2b
atxn7l3,atxn7l3
auh,auh
aup1,aup1
aurka,aurka
aurkaip1,aurkaip1
aurkb,aurkb
auts2a,auts2a
auts2b,auts2b
avd,avd
aven,aven
avil,avil
avl9,avl9
avpr1ab,avpr1ab
avpr2aa,avpr2aa
avpr2ab,avpr2ab
avpr2l,avpr2l
axdnd1,axdnd1
axin1,axin1
axin2,axin2
AXL,AXL
azi2,azi2
azin1a,azin1a
azin1b,azin1b
b2m,b2m
b3galnt2,b3galnt2
b3galt1a,b3galt1a
b3galt1b,b3galt1b
b3galt2,b3galt2
b3galt4,b3galt4
b3galt6,b3galt6
B3GAT1,B3GAT1
b3gat1a,b3gat1a
b3gat2,b3gat2
b3gat3,b3gat3
b3glcta,b3glcta
b3glctb,b3glctb
b3gnt2a,b3gnt2a
b3gnt2b,b3gnt2b
b3gnt2l,b3gnt2l
b3gnt3.1,b3gnt3.1
b3gnt3.2,b3gnt3.2
b3gnt3.3,b3gnt3.3
b3gnt3.4,b3gnt3.4
b3gnt5a,b3gnt5a
b3gnt5b,b3gnt5b
b3gnt7,b3gnt7
b3gnt7l,b3gnt7l
b3gnt9,b3gnt9
b3gntl1,b3gntl1
b4galnt1a,b4galnt1a
b4galnt1b,b4galnt1b
b4galnt2.1,b4galnt2.1
b4galnt2.2,b4galnt2.2
b4galnt3a,b4galnt3a
b4galnt3b,b4galnt3b
b4galnt4a,b4galnt4a
b4galnt4b,b4galnt4b
b4galt1,b4galt1
b4galt1l,b4galt1l
b4galt2,b4galt2
b4galt3,b4galt3
b4galt4,b4galt4
b4galt5,b4galt5
b4galt6,b4galt6
b4galt7,b4galt7
b4gat1,b4gat1
b9d1,b9d1
b9d2,b9d2
baalc,baalc
baalca,baalca
babam1,babam1
babam2,babam2
bace1,bace1
bace2,bace2
bach1a,bach1a
bach1b,bach1b
bach2a,bach2a
bach2b,bach2b
bada,bada
badb,badb
bag1,bag1
bag2,bag2
bag3,bag3
bag4,bag4
bag5,bag5
bag6,bag6
bag6l,bag6l
bahcc1a,bahcc1a
bahcc1b,bahcc1b
bahd1,bahd1
baiap2a,baiap2a
baiap2b,baiap2b
baiap2l1a,baiap2l1a
baiap2l1b,baiap2l1b
baiap2l2a,baiap2l2a
baiap2l2b,baiap2l2b
baiap3,baiap3
bambia,bambia
bambib,bambib
banf1,banf1
banp,banp
bap1,bap1
bard1,bard1
barhl1a,barhl1a
barhl1b,barhl1b
barhl2,barhl2
barx1,barx1
barx2,barx2
basp1,basp1
batf,batf
batf3,batf3
baxa,baxa
baxb,baxb
baz1a,baz1a
baz1b,baz1b
baz2a,baz2a
baz2ba,baz2ba
bbc3,bbc3
bbip1,bbip1
bbox1,bbox1
bbs1,bbs1
bbs10,bbs10
bbs12,bbs12
bbs2,bbs2
bbs4,bbs4
bbs5,bbs5
bbs7,bbs7
bbs9,bbs9
bbx,bbx
bcam,bcam
bcan,bcan
bcap29,bcap29
bcap31,bcap31
bcar1,bcar1
bcar3,bcar3
bcas2,bcas2
bcas3,bcas3
bcat1,bcat1
bcat2,bcat2
bccip,bccip
bcdin3d,bcdin3d
bckdha,bckdha
bckdhb,bckdhb
bckdhbl,bckdhbl
bckdk,bckdk
bcl10,bcl10
bcl11ab,bcl11ab
bcl11ba,bcl11ba
bcl2a,bcl2a
bcl2b,bcl2b
bcl2l1,bcl2l1
bcl2l10,bcl2l10
bcl2l11,bcl2l11
bcl2l13,bcl2l13
bcl2l16,bcl2l16
bcl3,bcl3
bcl6aa,bcl6aa
bcl6ab,bcl6ab
bcl6b,bcl6b
bcl7a,bcl7a
bcl7ba,bcl7ba
bcl7bb,bcl7bb
bcl9,bcl9
bcl9l,bcl9l
bco1,bco1
bco1l,bco1l
bco2a,bco2a
bco2b,bco2b
bco2l,bco2l
bcor,bcor
bcr,bcr
bcs1l,bcs1l
bdh1,bdh1
bdh2,bdh2
bdkrb2,bdkrb2
bean1,bean1
becn1,becn1
bend3,bend3
BEND4,BEND4
bend5,bend5
best2,best2
best4,best4
bet1,bet1
bet1l,bet1l
bfb,bfb
BFSP1,BFSP1
bfsp2,bfsp2
bglap,bglap
bglapl,bglapl
bgna,bgna
bgnb,bgnb
bhlha15,bhlha15
bhlha9,bhlha9
bhlhe22,bhlhe22
bhlhe23,bhlhe23
bhlhe40,bhlhe40
bhlhe41,bhlhe41
bicc1a,bicc1a
bicc2,bicc2
bicd1a,bicd1a
bicdl1,bicdl1
bicdl2,bicdl2
bicdl2l,bicdl2l
bicra,bicra
bicral,bicral
bida,bida
bik,bik
bin1a,bin1a
bin1b,bin1b
bin2a,bin2a
bin2b,bin2b
bin3,bin3
birc2,birc2
birc5a,birc5a
birc5b,birc5b
birc6,birc6
birc6-as2,birc6-as2
birc7,birc7
bivm,bivm
blcap,blcap
blf,blf
blk,blk
blm,blm
blmh,blmh
blnk,blnk
bloc1s1,bloc1s1
bloc1s2,bloc1s2
bloc1s3,bloc1s3
bloc1s4,bloc1s4
bloc1s5,bloc1s5
bloc1s6,bloc1s6
blvra,blvra
blvrb,blvrb
blzf1,blzf1
bmb,bmb
bmf1,bmf1
bmf2,bmf2
bmi1a,bmi1a
bmi1b,bmi1b
bmp15,bmp15
bmp16,bmp16
bmp1a,bmp1a
bmp1b,bmp1b
bmp2b,bmp2b
bmp2k,bmp2k
bmp3,bmp3
bmp4,bmp4
bmp5,bmp5
bmp6,bmp6
bmp7a,bmp7a
bmp7b,bmp7b
bmper,bmper
bmpr1aa,bmpr1aa
bmpr1ab,bmpr1ab
bmpr1ba,bmpr1ba
bmpr2a,bmpr2a
bms1,bms1
bmt2,bmt2
BNC1,BNC1
bnc2,bnc2
bnip1a,bnip1a
bnip1b,bnip1b
bnip2,bnip2
bnip3,bnip3
bnip3la,bnip3la
bnip3lb,bnip3lb
bnip4,bnip4
bnipl,bnipl
boc,boc
bod1,bod1
bod1l1,bod1l1
boka,boka
bokb,bokb
bola1,bola1
BOLA2,BOLA2
bola3,bola3
bop1,bop1
bora,bora
borcs5,borcs5
borcs7,borcs7
borcs8,borcs8
bpgm,bpgm
bphl,bphl
bpifcl,bpifcl
bpnt1,bpnt1
bptf,bptf
brap,brap
brat1,brat1
brca2,brca2
brcc3,brcc3
brd1a,brd1a
brd1b,brd1b
brd2a,brd2a
brd2b,brd2b
brd3a,brd3a
brd3b,brd3b
brd4,brd4
brd7,brd7
brd8,brd8
brd9,brd9
brdt,brdt
brf1a,brf1a
brf1b,brf1b
brf2,brf2
bri3,bri3
bri3bp,bri3bp
bricd5,bricd5
brinp1,brinp1
brinp2,brinp2
brinp3a.1,brinp3a.1
brinp3a.2,brinp3a.2
brinp3b,brinp3b
brip1,brip1
brk1,brk1
brms1,brms1
brms1la,brms1la
brms1lb,brms1lb
brox,brox
brpf1,brpf1
brpf3a,brpf3a
brpf3b,brpf3b
brsk2b,brsk2b
brwd1,brwd1
brwd3,brwd3
bscl2,bscl2
bscl2l,bscl2l
bsdc1,bsdc1
bsg,bsg
bsk146,bsk146
bsna,bsna
bsnb,bsnb
bsnd,bsnd
bspry,bspry
bsx,bsx
btaf1,btaf1
btbd10a,btbd10a
btbd10b,btbd10b
btbd11a,btbd11a
btbd11b,btbd11b
btbd16,btbd16
btbd17a,btbd17a
btbd17b,btbd17b
btbd18,btbd18
btbd2a,btbd2a
btbd2b,btbd2b
btbd3a,btbd3a
btbd3b,btbd3b
btbd6a,btbd6a
btbd6b,btbd6b
btbd7,btbd7
btbd9,btbd9
btc,btc
btd,btd
btf3,btf3
btf3l4,btf3l4
btg1,btg1
btg2,btg2
btg3,btg3
btg4,btg4
btk,btk
btr01,btr01
btr02,btr02
btr05,btr05
btr06,btr06
btr07,btr07
btr09,btr09
btr12,btr12
btr20,btr20
btr22,btr22
btr23,btr23
btr25,btr25
btr26,btr26
btr29,btr29
btr30,btr30
btr33,btr33
bub1,bub1
bub1ba,bub1ba
bub1bb,bub1bb
bub3,bub3
buc,buc
buc2l,buc2l
bud23,bud23
bud31,bud31
bves,bves
BX000364.1,BX000364.1
BX000364.3,BX000364.3
BX000434.1,BX000434.1
BX000438.1,BX000438.1
BX000438.2,BX000438.2
BX000447.1,BX000447.1
BX000451.1,BX000451.1
BX000460.1,BX000460.1
BX000463.2,BX000463.2
BX000522.1,BX000522.1
BX000534.2,BX000534.2
BX000696.1,BX000696.1
BX000696.2,BX000696.2
BX000701.1,BX000701.1
BX000701.2,BX000701.2
BX000991.1,BX000991.1
BX001014.1,BX001014.1
BX001014.2,BX001014.2
BX001026.1,BX001026.1
BX001030.1,BX001030.1
BX001030.2,BX001030.2
BX004768.1,BX004768.1
BX004769.1,BX004769.1
BX004771.1,BX004771.1
BX004774.2,BX004774.2
BX004779.1,BX004779.1
BX004780.1,BX004780.1
BX004785.2,BX004785.2
BX004785.3,BX004785.3
BX004803.1,BX004803.1
BX004816.1,BX004816.1
BX004840.1,BX004840.1
BX004840.2,BX004840.2
BX004857.1,BX004857.1
BX004970.1,BX004970.1
BX004972.1,BX004972.1
BX004976.1,BX004976.1
BX004980.1,BX004980.1
BX004981.1,BX004981.1
BX004981.2,BX004981.2
BX004991.1,BX004991.1
BX004999.1,BX004999.1
BX005003.1,BX005003.1
BX005005.1,BX005005.1
BX005005.2,BX005005.2
BX005011.1,BX005011.1
BX005012.1,BX005012.1
BX005012.3,BX005012.3
BX005012.4,BX005012.4
BX005022.1,BX005022.1
BX005027.2,BX005027.2
BX005032.1,BX005032.1
BX005043.1,BX005043.1
BX005048.1,BX005048.1
BX005056.1,BX005056.1
BX005058.1,BX005058.1
BX005060.1,BX005060.1
BX005064.1,BX005064.1
BX005065.1,BX005065.1
BX005068.1,BX005068.1
BX005073.1,BX005073.1
BX005073.2,BX005073.2
BX005073.3,BX005073.3
BX005082.1,BX005082.1
BX005083.1,BX005083.1
BX005085.1,BX005085.1
BX005085.2,BX005085.2
BX005085.4,BX005085.4
BX005085.6,BX005085.6
BX005085.7,BX005085.7
BX005105.1,BX005105.1
BX005108.2,BX005108.2
BX005108.3,BX005108.3
BX005124.1,BX005124.1
BX005128.1,BX005128.1
BX005129.1,BX005129.1
BX005129.5,BX005129.5
BX005156.1,BX005156.1
BX005156.2,BX005156.2
BX005174.1,BX005174.1
BX005228.1,BX005228.1
BX005229.1,BX005229.1
BX005242.1,BX005242.1
BX005245.1,BX005245.1
BX005254.1,BX005254.1
BX005254.2,BX005254.2
BX005254.3,BX005254.3
BX005275.2,BX005275.2
BX005286.1,BX005286.1
BX005305.1,BX005305.1
BX005308.1,BX005308.1
BX005309.1,BX005309.1
BX005313.1,BX005313.1
BX005319.1,BX005319.1
BX005321.1,BX005321.1
BX005328.1,BX005328.1
BX005329.1,BX005329.1
BX005329.2,BX005329.2
BX005332.1,BX005332.1
BX005336.1,BX005336.1
BX005340.1,BX005340.1
BX005351.1,BX005351.1
BX005355.1,BX005355.1
BX005361.1,BX005361.1
BX005367.1,BX005367.1
BX005367.2,BX005367.2
BX005368.1,BX005368.1
BX005375.1,BX005375.1
BX005376.1,BX005376.1
BX005380.2,BX005380.2
BX005389.4,BX005389.4
BX005392.1,BX005392.1
BX005392.2,BX005392.2
BX005392.3,BX005392.3
BX005396.1,BX005396.1
BX005396.2,BX005396.2
BX005396.3,BX005396.3
BX005396.4,BX005396.4
BX005397.1,BX005397.1
BX005398.1,BX005398.1
BX005402.1,BX005402.1
BX005407.1,BX005407.1
BX005414.1,BX005414.1
BX005417.2,BX005417.2
BX005419.1,BX005419.1
BX005421.1,BX005421.1
BX005421.3,BX005421.3
BX005438.1,BX005438.1
BX005442.1,BX005442.1
BX005442.2,BX005442.2
BX005442.3,BX005442.3
BX005443.1,BX005443.1
BX005448.1,BX005448.1
BX005450.1,BX005450.1
BX005456.1,BX005456.1
BX005461.1,BX005461.1
BX005461.2,BX005461.2
BX005461.3,BX005461.3
BX005462.2,BX005462.2
BX005484.1,BX005484.1
BX072554.2,BX072554.2
BX072559.1,BX072559.1
BX072561.1,BX072561.1
BX072570.1,BX072570.1
BX072576.1,BX072576.1
BX072576.2,BX072576.2
BX072576.3,BX072576.3
BX085193.1,BX085193.1
BX085193.2,BX085193.2
BX088524.2,BX088524.2
BX088524.3,BX088524.3
BX088525.2,BX088525.2
BX088535.1,BX088535.1
BX088540.1,BX088540.1
BX088544.1,BX088544.1
BX088583.1,BX088583.1
BX088583.2,BX088583.2
BX088587.1,BX088587.1
BX088596.1,BX088596.1
BX088596.2,BX088596.2
BX088603.1,BX088603.1
BX088603.2,BX088603.2
BX088603.3,BX088603.3
BX088649.1,BX088649.1
BX088686.1,BX088686.1
BX088688.1,BX088688.1
BX088688.2,BX088688.2
BX088688.3,BX088688.3
BX088696.2,BX088696.2
BX088705.1,BX088705.1
BX088707.1,BX088707.1
BX088707.3,BX088707.3
BX088709.1,BX088709.1
BX088712.1,BX088712.1
BX088712.2,BX088712.2
BX088713.1,BX088713.1
BX088718.1,BX088718.1
BX088728.1,BX088728.1
BX119902.2,BX119902.2
BX119909.1,BX119909.1
BX119915.1,BX119915.1
BX119915.2,BX119915.2
BX119915.3,BX119915.3
BX119926.1,BX119926.1
BX119963.3,BX119963.3
BX119992.1,BX119992.1
BX120005.1,BX120005.1
BX120006.1,BX120006.1
BX120006.2,BX120006.2
BX120006.3,BX120006.3
BX120016.1,BX120016.1
BX247868.1,BX247868.1
BX247870.2,BX247870.2
BX247946.1,BX247946.1
BX248089.1,BX248089.1
BX248106.1,BX248106.1
BX248108.1,BX248108.1
BX248113.1,BX248113.1
BX248121.1,BX248121.1
BX248122.1,BX248122.1
BX248126.1,BX248126.1
BX248128.1,BX248128.1
BX248128.2,BX248128.2
BX248136.1,BX248136.1
BX248238.1,BX248238.1
BX248238.2,BX248238.2
BX248318.1,BX248318.1
BX248322.1,BX248322.1
BX248324.1,BX248324.1
BX248331.1,BX248331.1
BX248331.2,BX248331.2
BX248390.1,BX248390.1
BX248410.1,BX248410.1
BX248410.2,BX248410.2
BX248418.1,BX248418.1
BX248418.2,BX248418.2
BX248497.1,BX248497.1
BX248501.1,BX248501.1
BX248510.2,BX248510.2
BX248510.5,BX248510.5
BX248511.1,BX248511.1
BX248515.1,BX248515.1
BX248515.2,BX248515.2
BX248521.2,BX248521.2
BX255896.1,BX255896.1
BX255897.2,BX255897.2
BX255908.1,BX255908.1
BX255912.1,BX255912.1
BX255913.1,BX255913.1
BX255913.2,BX255913.2
BX255915.1,BX255915.1
BX255915.2,BX255915.2
BX255917.1,BX255917.1
BX255917.2,BX255917.2
BX255920.1,BX255920.1
BX255963.1,BX255963.1
BX255963.2,BX255963.2
BX255967.1,BX255967.1
BX276088.1,BX276088.1
BX276096.1,BX276096.1
BX276098.1,BX276098.1
BX276101.1,BX276101.1
BX276101.2,BX276101.2
BX276103.1,BX276103.1
BX276105.1,BX276105.1
BX276107.1,BX276107.1
BX279523.1,BX279523.1
BX279523.2,BX279523.2
BX279523.3,BX279523.3
BX284620.1,BX284620.1
BX284635.1,BX284635.1
BX284638.1,BX284638.1
BX284666.1,BX284666.1
BX284666.2,BX284666.2
BX284666.3,BX284666.3
BX284696.1,BX284696.1
BX284697.1,BX284697.1
BX293559.1,BX293559.1
BX293559.2,BX293559.2
BX293567.1,BX293567.1
BX294100.2,BX294100.2
BX294110.1,BX294110.1
BX294110.2,BX294110.2
BX294129.1,BX294129.1
BX294160.1,BX294160.1
BX294177.1,BX294177.1
BX294178.1,BX294178.1
BX294178.2,BX294178.2
BX294178.3,BX294178.3
BX294181.2,BX294181.2
BX294189.1,BX294189.1
BX294383.1,BX294383.1
BX294383.2,BX294383.2
BX294388.1,BX294388.1
BX294389.1,BX294389.1
BX294434.1,BX294434.1
BX294444.1,BX294444.1
BX294661.2,BX294661.2
BX296520.1,BX296520.1
BX296526.2,BX296526.2
BX296541.1,BX296541.1
BX296551.1,BX296551.1
BX296552.1,BX296552.1
BX296552.2,BX296552.2
BX296562.1,BX296562.1
BX296562.2,BX296562.2
BX321870.1,BX321870.1
BX321875.1,BX321875.1
BX321877.1,BX321877.1
BX321882.1,BX321882.1
BX321886.1,BX321886.1
BX321912.1,BX321912.1
BX322530.1,BX322530.1
BX322538.1,BX322538.1
BX322555.3,BX322555.3
BX322555.4,BX322555.4
BX322574.1,BX322574.1
BX322577.1,BX322577.1
BX322587.1,BX322587.1
BX322587.2,BX322587.2
BX322601.1,BX322601.1
BX322603.1,BX322603.1
BX322608.1,BX322608.1
BX322657.3,BX322657.3
BX322661.1,BX322661.1
BX322661.2,BX322661.2
BX322661.3,BX322661.3
BX322665.1,BX322665.1
BX322665.2,BX322665.2
BX322665.3,BX322665.3
BX322787.1,BX322787.1
BX322792.1,BX322792.1
BX323016.1,BX323016.1
BX323022.1,BX323022.1
BX323031.1,BX323031.1
BX323031.2,BX323031.2
BX323038.1,BX323038.1
BX323041.1,BX323041.1
BX323051.1,BX323051.1
BX323060.1,BX323060.1
BX323062.1,BX323062.1
BX323067.1,BX323067.1
BX323074.2,BX323074.2
BX323076.2,BX323076.2
BX323080.1,BX323080.1
BX323082.1,BX323082.1
BX323087.1,BX323087.1
BX323087.2,BX323087.2
BX323448.1,BX323448.1
BX323450.1,BX323450.1
BX323453.1,BX323453.1
BX323457.1,BX323457.1
BX323458.1,BX323458.1
BX323458.2,BX323458.2
BX323459.1,BX323459.1
BX323459.2,BX323459.2
BX323543.2,BX323543.2
BX323550.3,BX323550.3
BX323556.1,BX323556.1
BX323557.1,BX323557.1
BX323559.1,BX323559.1
BX323559.2,BX323559.2
BX323559.3,BX323559.3
BX323559.4,BX323559.4
BX323560.1,BX323560.1
BX323564.1,BX323564.1
BX323573.1,BX323573.1
BX323574.1,BX323574.1
BX323575.1,BX323575.1
BX323578.1,BX323578.1
BX323586.1,BX323586.1
BX323586.2,BX323586.2
BX323586.3,BX323586.3
BX323590.1,BX323590.1
BX323590.3,BX323590.3
BX323593.1,BX323593.1
BX323596.1,BX323596.1
BX323596.2,BX323596.2
BX323793.1,BX323793.1
BX323800.1,BX323800.1
BX323801.1,BX323801.1
BX323807.1,BX323807.1
BX323807.2,BX323807.2
BX323812.2,BX323812.2
BX323820.1,BX323820.1
BX323822.1,BX323822.1
BX323824.1,BX323824.1
BX323830.1,BX323830.1
BX323837.1,BX323837.1
BX323854.2,BX323854.2
BX323855.1,BX323855.1
BX323855.2,BX323855.2
BX323861.1,BX323861.1
BX323861.3,BX323861.3
BX323875.1,BX323875.1
BX323876.2,BX323876.2
BX323880.1,BX323880.1
BX323882.1,BX323882.1
BX323887.1,BX323887.1
BX323889.1,BX323889.1
BX323987.1,BX323987.1
BX323991.1,BX323991.1
BX323994.1,BX323994.1
BX323994.2,BX323994.2
BX324003.2,BX324003.2
BX324007.2,BX324007.2
BX324110.1,BX324110.1
BX324119.1,BX324119.1
BX324123.2,BX324123.2
BX324132.1,BX324132.1
BX324132.2,BX324132.2
BX324132.3,BX324132.3
BX324142.2,BX324142.2
BX324146.1,BX324146.1
BX324153.1,BX324153.1
BX324157.1,BX324157.1
BX324164.3,BX324164.3
BX324164.5,BX324164.5
BX324181.1,BX324181.1
BX324188.1,BX324188.1
BX324202.1,BX324202.1
BX324206.2,BX324206.2
BX324207.1,BX324207.1
BX324212.1,BX324212.1
BX324212.2,BX324212.2
BX324216.1,BX324216.1
BX324216.2,BX324216.2
BX324216.4,BX324216.4
BX324218.1,BX324218.1
BX324224.1,BX324224.1
BX324227.1,BX324227.1
BX324230.2,BX324230.2
BX465186.1,BX465186.1
BX465186.2,BX465186.2
BX465198.1,BX465198.1
BX465205.2,BX465205.2
BX465227.1,BX465227.1
BX465228.1,BX465228.1
BX465836.2,BX465836.2
BX465838.1,BX465838.1
BX465844.1,BX465844.1
BX465848.1,BX465848.1
BX465849.1,BX465849.1
BX465857.1,BX465857.1
BX465862.1,BX465862.1
BX465862.2,BX465862.2
BX465862.3,BX465862.3
BX465868.1,BX465868.1
BX469885.1,BX469885.1
BX469896.1,BX469896.1
BX469902.1,BX469902.1
BX469908.1,BX469908.1
BX469925.1,BX469925.1
BX469925.2,BX469925.2
BX469930.1,BX469930.1
BX469930.2,BX469930.2
BX470116.1,BX470116.1
BX470117.1,BX470117.1
BX470137.1,BX470137.1
BX470154.1,BX470154.1
BX470182.1,BX470182.1
BX470182.2,BX470182.2
BX470183.1,BX470183.1
BX470185.1,BX470185.1
BX470185.2,BX470185.2
BX470188.1,BX470188.1
BX470189.1,BX470189.1
BX470189.2,BX470189.2
BX470197.1,BX470197.1
BX470211.1,BX470211.1
BX470218.1,BX470218.1
BX470224.1,BX470224.1
BX470229.1,BX470229.1
BX470229.2,BX470229.2
BX470238.1,BX470238.1
BX470242.1,BX470242.1
BX470242.2,BX470242.2
BX470246.1,BX470246.1
BX470247.1,BX470247.1
BX470259.1,BX470259.1
BX470259.2,BX470259.2
BX470259.3,BX470259.3
BX470264.1,BX470264.1
BX510301.2,BX510301.2
BX510306.1,BX510306.1
BX510319.1,BX510319.1
BX510337.1,BX510337.1
BX510360.1,BX510360.1
BX510649.1,BX510649.1
BX510654.1,BX510654.1
BX510909.1,BX510909.1
BX510909.2,BX510909.2
BX510919.1,BX510919.1
BX510920.1,BX510920.1
BX510922.2,BX510922.2
BX510922.4,BX510922.4
BX510923.1,BX510923.1
BX510924.1,BX510924.1
BX510929.1,BX510929.1
BX510934.2,BX510934.2
BX510940.1,BX510940.1
BX510941.1,BX510941.1
BX510941.2,BX510941.2
BX510949.1,BX510949.1
BX510960.1,BX510960.1
BX510960.2,BX510960.2
BX510989.1,BX510989.1
BX510992.1,BX510992.1
BX510992.2,BX510992.2
BX511010.1,BX511010.1
BX511013.1,BX511013.1
BX511021.1,BX511021.1
BX511021.2,BX511021.2
BX511021.3,BX511021.3
BX511021.4,BX511021.4
BX511023.1,BX511023.1
BX511025.1,BX511025.1
BX511028.1,BX511028.1
BX511034.1,BX511034.1
BX511034.2,BX511034.2
BX511034.3,BX511034.3
BX511034.4,BX511034.4
BX511034.5,BX511034.5
BX511034.6,BX511034.6
BX511034.7,BX511034.7
BX511034.8,BX511034.8
BX511061.1,BX511061.1
BX511066.1,BX511066.1
BX511067.1,BX511067.1
BX511073.1,BX511073.1
BX511075.1,BX511075.1
BX511079.1,BX511079.1
BX511079.2,BX511079.2
BX511093.1,BX511093.1
BX511100.1,BX511100.1
BX511100.5,BX511100.5
BX511111.1,BX511111.1
